GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
1053,4.80E-05,1.78E-05,1.246,-4.2914,-5.348271,10.05,CEBPE,CCAAT enhancer binding protein epsilon
348303,4.80E-05,1.78E-05,0.574,-4.29129,-2.462397,18.42,SELENOV,selenoprotein V
9126,4.82E-05,1.78E-05,0.196,4.29036,0.841317,345.08,SMC3,structural maintenance of chromosomes 3
341019,4.82E-05,1.78E-05,1.316,4.29025,5.646609,12.86,DCDC1,doublecortin domain containing 1
10682,4.82E-05,1.79E-05,0.291,4.29021,1.24869,190.88,EBP,EBP cholestenol delta-isomerase
100616301,4.82E-05,1.79E-05,0.634,-4.29013,-2.719372,28.45,MIR4674,microRNA 4674
7424,4.83E-05,1.79E-05,0.319,-4.28995,-1.368163,89.73,VEGFC,vascular endothelial growth factor C
3068,4.83E-05,1.79E-05,0.176,-4.28965,-0.754916,8138.64,HDGF,heparin binding growth factor
1584,4.84E-05,1.79E-05,1.226,-4.28936,-5.25872,9.29,CYP11B1,cytochrome P450 family 11 subfamily B member 1
9722,4.86E-05,1.80E-05,0.298,-4.28859,-1.279281,84.1,NOS1AP,nitric oxide synthase 1 adaptor protein
84081,4.86E-05,1.80E-05,0.454,4.2884,1.948944,38.01,NSRP1,nuclear speckle splicing regulatory protein 1
55556,4.87E-05,1.81E-05,0.159,-4.28773,-0.682429,608.07,ENOSF1,enolase superfamily member 1
83591,4.89E-05,1.81E-05,0.599,4.28684,2.569081,23.56,THAP2,THAP domain containing 2
5230,4.90E-05,1.82E-05,0.298,4.28639,1.27623,3459.7,PGK1,phosphoglycerate kinase 1
84502,4.90E-05,1.82E-05,0.601,-4.28634,-2.57411,39.92,JPH4,junctophilin 4
9317,4.93E-05,1.83E-05,0.294,4.28496,1.258572,118.34,PTER,phosphotriesterase related
100652770,4.98E-05,1.84E-05,0.35,4.28288,1.49775,74.18,DSG2-AS1,DSG2 antisense RNA 1
105378598,5.00E-05,1.85E-05,1.105,-4.28183,-4.731551,9.83,LOC105378598,uncharacterized LOC105378598
147184,5.01E-05,1.86E-05,0.577,4.2815,2.472391,35.92,KRT10-AS1,KRT10 antisense RNA 1
5550,5.02E-05,1.86E-05,0.287,4.28106,1.228686,250.71,PREP,prolyl endopeptidase
105379104,5.02E-05,1.86E-05,1.424,4.28074,6.097426,8.84,LOC105379104,uncharacterized LOC105379104
55094,5.02E-05,1.86E-05,0.252,-4.28074,-1.076738,141.34,GPATCH1,G-patch domain containing 1
22864,5.02E-05,1.86E-05,0.205,-4.28064,-0.877966,572.49,R3HDM2,R3H domain containing 2
283683,5.06E-05,1.88E-05,1.01,4.27916,4.32223,14.28,LOC283683,uncharacterized LOC283683
9895,5.09E-05,1.89E-05,0.174,-4.27753,-0.745068,445.77,TECPR2,tectonin beta-propeller repeat containing 2
9588,5.10E-05,1.89E-05,0.228,4.27729,0.973789,588.92,PRDX6,peroxiredoxin 6
2250,5.10E-05,1.89E-05,1.396,4.27731,5.970305,8.09,FGF5,fibroblast growth factor 5
107985291,5.10E-05,1.89E-05,0.446,-4.27721,-1.907957,34.52,LOC107985291,uncharacterized LOC107985291
10039,5.12E-05,1.90E-05,0.337,4.2761,1.439555,61.95,PARP3,poly(ADP-ribose) polymerase family member 3
57221,5.14E-05,1.91E-05,0.221,-4.27516,-0.946763,542.84,ARFGEF3,ARFGEF family member 3
105377102,5.15E-05,1.91E-05,0.758,4.27475,3.238554,17.15,LOC105377102,uncharacterized LOC105377102
107985787,5.15E-05,1.91E-05,0.626,-4.27469,-2.676199,20.48,LOC107985787,uncharacterized LOC107985787
100287898,5.16E-05,1.92E-05,0.441,-4.27439,-1.884932,65.93,TTC34,tetratricopeptide repeat domain 34
22820,5.16E-05,1.92E-05,0.161,-4.27439,-0.689332,720.23,COPG1,COPI coat complex subunit gamma 1
5071,5.16E-05,1.92E-05,0.989,4.27435,4.229204,14.08,PRKN,parkin RBR E3 ubiquitin protein ligase
255308,5.16E-05,1.92E-05,0.489,4.27432,2.091958,33.94,EIF2S3B,eukaryotic translation initiation factor 2 subunit gamma B
2735,5.17E-05,1.92E-05,0.393,4.27378,1.679307,52.84,GLI1,GLI family zinc finger 1
105376634,5.18E-05,1.93E-05,1.386,4.27318,5.924221,7.84,LOC105376634,uncharacterized LOC105376634
127579,5.23E-05,1.95E-05,0.457,-4.27108,-1.953915,38.7,DCST2,DC-STAMP domain containing 2
100652740,5.25E-05,1.95E-05,1.366,-4.27035,-5.831726,41.38,PYCARD-AS1,PYCARD antisense RNA 1
80742,5.26E-05,1.96E-05,0.329,4.26982,1.406701,71.61,PRR3,proline rich 3
734,5.27E-05,1.96E-05,0.228,-4.26921,-0.972212,307.69,OSGIN2,oxidative stress induced growth inhibitor family member 2
105373928,5.28E-05,1.96E-05,0.948,-4.26901,-4.047564,10.44,LOC105373928,uncharacterized LOC105373928
23767,5.28E-05,1.96E-05,0.28,-4.26891,-1.193963,154.89,FLRT3,fibronectin leucine rich transmembrane protein 3
3338,5.29E-05,1.97E-05,0.314,-4.26857,-1.341019,130.55,DNAJC4,DnaJ heat shock protein family (Hsp40) member C4
23678,5.29E-05,1.97E-05,0.265,-4.26842,-1.130602,143.32,SGK3,serum/glucocorticoid regulated kinase family member 3
56946,5.29E-05,1.97E-05,0.212,-4.26843,-0.905588,548.68,EMSY,"EMSY transcriptional repressor, BRCA2 interacting"
9792,5.32E-05,1.98E-05,0.304,4.26716,1.298618,125.37,SERTAD2,SERTA domain containing 2
101927245,5.32E-05,1.98E-05,0.604,-4.26703,-2.57584,22.16,LOC101927245,uncharacterized LOC101927245
1943,5.34E-05,1.99E-05,0.332,-4.26627,-1.414761,81.93,EFNA2,ephrin A2
6207,5.35E-05,1.99E-05,0.177,4.26591,0.756676,1146.77,RPS13,ribosomal protein S13
9695,5.35E-05,1.99E-05,0.188,4.26561,0.80226,313.5,EDEM1,ER degradation enhancing alpha-mannosidase like protein 1
1040,5.35E-05,1.99E-05,0.246,-4.2655,-1.049212,156.1,CDS1,CDP-diacylglycerol synthase 1
388242,5.36E-05,2.00E-05,0.582,-4.26537,-2.484352,23.97,LOC388242,SAGA complex associated factor 29 pseudogene
441194,5.37E-05,2.00E-05,0.316,-4.26496,-1.347351,187,PMS2CL,PMS2 C-terminal like pseudogene
23112,5.37E-05,2.00E-05,0.276,4.26458,1.178431,870.41,TNRC6B,trinucleotide repeat containing adaptor 6B
1647,5.38E-05,2.01E-05,0.353,4.26409,1.50575,68.95,GADD45A,growth arrest and DNA damage inducible alpha
9747,5.39E-05,2.01E-05,0.159,4.26377,0.676904,641.79,TCAF1,TRPM8 channel associated factor 1
63035,5.40E-05,2.01E-05,0.252,4.26348,1.072648,178.82,BCORL1,BCL6 corepressor like 1
3301,5.43E-05,2.03E-05,0.158,4.26211,0.674341,621.53,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1
6159,5.44E-05,2.03E-05,0.316,4.26153,1.346783,3327.45,RPL29,ribosomal protein L29
102723506,5.45E-05,2.03E-05,0.956,-4.26134,-4.075471,17.47,LOC102723506,uncharacterized LOC102723506
113523638,5.45E-05,2.03E-05,0.858,-4.26118,-3.655148,20.52,SMIM41,small integral membrane protein 41
123263,5.47E-05,2.04E-05,0.291,4.26025,1.241475,116.7,MTFMT,mitochondrial methionyl-tRNA formyltransferase
5805,5.49E-05,2.05E-05,0.482,4.25945,2.055059,30.47,PTS,6-pyruvoyltetrahydropterin synthase
6900,5.49E-05,2.05E-05,0.45,-4.25932,-1.917483,41.9,CNTN2,contactin 2
23071,5.51E-05,2.06E-05,0.221,4.25866,0.941066,188.65,ERP44,endoplasmic reticulum protein 44
81559,5.51E-05,2.06E-05,0.161,4.2585,0.686649,473.32,TRIM11,tripartite motif containing 11
55352,5.53E-05,2.07E-05,0.388,4.25768,1.65242,95.85,COPRS,coordinator of PRMT5 and differentiation stimulator
105378590,5.56E-05,2.07E-05,0.856,-4.25669,-3.645041,15.7,LOC105378590,uncharacterized LOC105378590
105376747,5.56E-05,2.08E-05,0.632,-4.25664,-2.692157,15.14,LOC105376747,replaced by ID 100652777
4886,5.56E-05,2.08E-05,0.314,-4.25638,-1.337264,66.92,NPY1R,neuropeptide Y receptor Y1
3743,5.58E-05,2.08E-05,0.47,-4.2557,-1.999117,33.42,KCNA7,potassium voltage-gated channel subfamily A member 7
54930,5.60E-05,2.09E-05,0.186,-4.25493,-0.792001,519.39,HAUS4,HAUS augmin like complex subunit 4
8562,5.60E-05,2.09E-05,0.324,4.25487,1.379519,290.31,DENR,density regulated re-initiation and release factor
10791,5.62E-05,2.10E-05,0.619,-4.25415,-2.631943,17.94,VAMP5,vesicle associated membrane protein 5
6818,5.69E-05,2.13E-05,0.294,-4.25099,-1.249442,71.04,SULT1A3,sulfotransferase family 1A member 3
9625,5.72E-05,2.14E-05,0.289,-4.24997,-1.230269,347.05,AATK,apoptosis associated tyrosine kinase
57224,5.73E-05,2.14E-05,0.216,-4.24966,-0.916211,275.94,NHSL1,NHS like 1
6508,5.74E-05,2.15E-05,0.277,-4.24914,-1.178693,139.14,SLC4A3,solute carrier family 4 member 3
89796,5.75E-05,2.15E-05,0.197,4.24876,0.835549,279.36,NAV1,neuron navigator 1
57595,5.80E-05,2.17E-05,0.181,4.24668,0.767269,446.94,PDZD4,PDZ domain containing 4
3276,5.81E-05,2.17E-05,0.193,-4.24642,-0.817682,1784.89,PRMT1,protein arginine methyltransferase 1
29914,5.84E-05,2.19E-05,0.22,4.24508,0.935229,219.64,UBIAD1,UbiA prenyltransferase domain containing 1
9617,5.85E-05,2.19E-05,0.318,-4.24475,-1.349841,343.66,MTRF1,mitochondrial translation release factor 1
149478,5.85E-05,2.19E-05,0.542,-4.24471,-2.301338,21.33,BTBD19,BTB domain containing 19
101926967,5.88E-05,2.20E-05,0.404,-4.2435,-1.713129,63.6,ATXN7L3-AS1,ATXN7L3 antisense RNA 1
23107,5.89E-05,2.20E-05,0.239,4.2432,1.015453,582.51,MRPS27,mitochondrial ribosomal protein S27
729359,5.89E-05,2.21E-05,0.306,-4.24292,-1.298731,94.75,PLIN4,perilipin 4
399806,5.90E-05,2.21E-05,0.473,4.24271,2.006724,36.36,LBX1-AS1,LBX1 antisense RNA 1
4294,5.91E-05,2.21E-05,0.218,4.24222,0.923988,456.97,MAP3K10,mitogen-activated protein kinase kinase kinase 10
100129215,5.94E-05,2.22E-05,0.53,-4.24109,-2.247938,22.8,LOC100129215,uncharacterized LOC100129215
79648,5.94E-05,2.23E-05,0.314,4.24101,1.331395,168.02,MCPH1,microcephalin 1
27258,5.95E-05,2.23E-05,0.295,4.24079,1.252259,100.88,LSM3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
10651,5.95E-05,2.23E-05,0.245,-4.24056,-1.037066,174.98,MTX2,metaxin 2
10978,5.95E-05,2.23E-05,0.318,4.24057,1.35044,108.8,CLP1,cleavage factor polyribonucleotide kinase subunit 1
9143,5.96E-05,2.23E-05,0.331,-4.24029,-1.403435,317.28,SYNGR3,synaptogyrin 3
339044,5.96E-05,2.23E-05,0.151,-4.24007,-0.639254,1074.15,PKD1P1,"polycystin 1, transient receptor potential channel interacting pseudogene 1"
6773,5.99E-05,2.25E-05,0.161,-4.23894,-0.680425,672.68,STAT2,signal transducer and activator of transcription 2
8085,6.01E-05,2.25E-05,0.145,-4.23817,-0.615912,1296.27,KMT2D,lysine methyltransferase 2D
9831,6.02E-05,2.26E-05,0.184,-4.23789,-0.777702,430.81,ZNF623,zinc finger protein 623
100874366,6.02E-05,2.26E-05,0.491,-4.23769,-2.079793,30.12,HOXC13-AS,HOXC13 antisense RNA
3140,6.04E-05,2.27E-05,0.229,-4.23694,-0.96846,241.36,MR1,"major histocompatibility complex, class I-related"
55102,6.05E-05,2.27E-05,0.193,4.2366,0.819287,684.26,ATG2B,autophagy related 2B
6671,6.08E-05,2.28E-05,0.246,4.23559,1.043472,212.36,SP4,Sp4 transcription factor
83732,6.08E-05,2.28E-05,0.315,4.23544,1.33561,108.56,RIOK1,RIO kinase 1
124404,6.09E-05,2.28E-05,0.592,-4.2351,-2.508589,21.11,SEPTIN12,septin 12
27033,6.14E-05,2.31E-05,0.319,-4.23304,-1.349147,69.99,ZBTB32,zinc finger and BTB domain containing 32
11159,6.14E-05,2.31E-05,0.231,-4.23298,-0.976703,146.07,RABL2A,"RAB, member of RAS oncogene family like 2A"
51761,6.15E-05,2.31E-05,0.287,-4.23286,-1.214235,100.98,ATP8A2,ATPase phospholipid transporting 8A2
148713,6.19E-05,2.33E-05,0.535,-4.23105,-2.265199,26.12,PTPRVP,"protein tyrosine phosphatase receptor type V, pseudogene"
8707,6.20E-05,2.33E-05,0.748,4.23091,3.166027,17.59,B3GALT2,"beta-1,3-galactosyltransferase 2"
353088,6.22E-05,2.34E-05,0.285,-4.23012,-1.203757,120.95,ZNF429,zinc finger protein 429
57583,6.24E-05,2.34E-05,0.17,4.22937,0.718259,735.91,TMEM181,transmembrane protein 181
219287,6.24E-05,2.34E-05,0.408,-4.2293,-1.723677,40.18,AMER2,APC membrane recruitment protein 2
3208,6.24E-05,2.35E-05,0.452,-4.22918,-1.91191,30.4,HPCA,hippocalcin
902,6.24E-05,2.35E-05,0.237,4.22911,1.003783,412.92,CCNH,cyclin H
55048,6.25E-05,2.35E-05,0.232,-4.22888,-0.982128,452.46,VPS37C,VPS37C subunit of ESCRT-I
5139,6.27E-05,2.36E-05,1.171,4.22817,4.951065,15.13,PDE3A,phosphodiesterase 3A
6047,6.28E-05,2.36E-05,0.162,-4.22768,-0.683674,536.58,RNF4,ring finger protein 4
7059,6.28E-05,2.36E-05,0.232,-4.22764,-0.981988,249.98,THBS3,thrombospondin 3
60401,6.28E-05,2.36E-05,0.406,4.22754,1.717403,48.91,EDA2R,ectodysplasin A2 receptor
8970,6.28E-05,2.36E-05,0.158,4.22748,0.667824,31748.49,H2BC11,H2B clustered histone 11
3976,6.29E-05,2.37E-05,0.343,-4.22703,-1.44841,55.82,LIF,LIF interleukin 6 family cytokine
107984337,6.30E-05,2.37E-05,1.01,-4.22696,-4.269933,9.8,NRXN2-AS1,NRXN2 antisense RNA 1
7483,6.31E-05,2.37E-05,0.309,-4.22657,-1.306357,83.38,WNT9A,Wnt family member 9A
3595,6.31E-05,2.37E-05,0.607,4.22645,2.565793,28.82,IL12RB2,interleukin 12 receptor subunit beta 2
284992,6.32E-05,2.38E-05,0.254,4.22604,1.071715,227.66,CCDC150,coiled-coil domain containing 150
1041,6.33E-05,2.38E-05,0.855,-4.22562,-3.611991,13.79,CDSN,corneodesmosin
143,6.33E-05,2.38E-05,0.242,-4.22548,-1.023888,556.43,PARP4,poly(ADP-ribose) polymerase family member 4
50859,6.34E-05,2.39E-05,0.778,4.22522,3.287136,18.01,SPOCK3,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3"
23214,6.34E-05,2.39E-05,0.141,4.22522,0.594409,1864.09,XPO6,exportin 6
26576,6.35E-05,2.39E-05,0.319,-4.22496,-1.349393,114.2,SRPK3,SRSF protein kinase 3
79807,6.35E-05,2.39E-05,0.208,4.2246,0.877182,228.97,GSTCD,glutathione S-transferase C-terminal domain containing
84085,6.37E-05,2.40E-05,0.343,4.22411,1.446781,169.62,FBXO30,F-box protein 30
6049,6.37E-05,2.40E-05,0.272,-4.22414,-1.14833,266.94,RNF6,ring finger protein 6
9015,6.39E-05,2.41E-05,0.294,4.22342,1.24154,116.52,TAF1A,"TATA-box binding protein associated factor, RNA polymerase I subunit A"
29767,6.40E-05,2.41E-05,0.277,4.22287,1.17121,247.79,TMOD2,tropomodulin 2
134510,6.41E-05,2.42E-05,0.337,4.22257,1.420972,123.78,UBLCP1,ubiquitin like domain containing CTD phosphatase 1
27030,6.41E-05,2.42E-05,0.405,-4.2224,-1.708435,194.35,MLH3,mutL homolog 3
107986473,6.46E-05,2.44E-05,0.926,-4.22068,-3.909804,18.53,LOC107986473,uncharacterized LOC107986473
320,6.49E-05,2.45E-05,0.369,4.21956,1.555302,47.16,APBA1,amyloid beta precursor protein binding family A member 1
57594,6.49E-05,2.45E-05,0.194,-4.21948,-0.818261,231.5,HOMEZ,homeobox and leucine zipper encoding
4686,6.53E-05,2.46E-05,0.162,4.21804,0.684693,759.28,NCBP1,nuclear cap binding protein subunit 1
63917,6.54E-05,2.47E-05,0.199,4.21788,0.8374,351.33,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11
642658,6.55E-05,2.47E-05,0.233,-4.21746,-0.982477,280.21,SCX,scleraxis bHLH transcription factor
79748,6.56E-05,2.48E-05,0.739,-4.21701,-3.116449,21.4,LMAN1L,"lectin, mannose binding 1 like"
100289178,6.57E-05,2.48E-05,0.632,4.21665,2.663219,20.09,GNG12-AS1,"GNG12, DIRAS3 and WLS antisense RNA 1"
59307,6.57E-05,2.48E-05,0.379,-4.21661,-1.599945,178.35,SIGIRR,single Ig and TIR domain containing
51187,6.58E-05,2.48E-05,0.289,4.21622,1.216419,225.05,RSL24D1,ribosomal L24 domain containing 1
51239,6.59E-05,2.49E-05,0.346,-4.21581,-1.457617,85.67,ANKRD39,ankyrin repeat domain 39
1738,6.64E-05,2.51E-05,0.242,4.21419,1.018631,222.86,DLD,dihydrolipoamide dehydrogenase
128,6.67E-05,2.52E-05,0.195,4.21306,0.820912,629.14,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide"
94030,6.72E-05,2.54E-05,0.315,4.21151,1.326294,339.25,LRRC4B,leucine rich repeat containing 4B
283807,6.72E-05,2.54E-05,0.456,-4.21125,-1.919025,30.29,FBXL22,F-box and leucine rich repeat protein 22
107986780,6.73E-05,2.54E-05,1.397,4.21106,5.881858,7.61,LOC107986780,
55916,6.73E-05,2.54E-05,0.431,4.2108,1.814896,39.19,NXT2,nuclear transport factor 2 like export factor 2
8698,6.76E-05,2.56E-05,0.77,-4.20987,-3.239793,23.37,S1PR4,sphingosine-1-phosphate receptor 4
831,6.76E-05,2.56E-05,0.174,4.20979,0.73285,468.96,CAST,calpastatin
9133,6.79E-05,2.57E-05,0.283,4.20878,1.190916,86.83,CCNB2,cyclin B2
6689,6.79E-05,2.57E-05,0.577,-4.20865,-2.428754,24.72,SPIB,Spi-B transcription factor
4536,6.81E-05,2.58E-05,0.197,-4.20807,-0.83058,3113.15,ND2,NADH dehydrogenase subunit 2
100506409,6.83E-05,2.58E-05,0.885,-4.20739,-3.721739,13.5,ELOVL2-AS1,ELOVL2 antisense RNA 1
105371857,6.84E-05,2.59E-05,0.747,-4.20697,-3.142816,20.28,LOC105371857,
643866,6.84E-05,2.59E-05,0.702,-4.20687,-2.954434,17.5,CBLN3,cerebellin 3 precursor
55316,6.86E-05,2.59E-05,0.214,4.20651,0.899218,327.26,RSAD1,radical S-adenosyl methionine domain containing 1
55013,6.87E-05,2.60E-05,0.277,4.20604,1.166466,106.04,MCUB,mitochondrial calcium uniporter dominant negative subunit beta
388152,6.88E-05,2.60E-05,0.181,4.20576,0.760868,333.86,GOLGA2P7,GOLGA2 pseudogene 7
84270,6.88E-05,2.61E-05,0.321,-4.20545,-1.350506,277.77,CARD19,caspase recruitment domain family member 19
148789,6.89E-05,2.61E-05,0.173,4.20524,0.72681,582.22,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2"
374403,6.89E-05,2.61E-05,1.082,-4.20517,-4.549283,70.95,TBC1D10C,TBC1 domain family member 10C
1677,6.90E-05,2.61E-05,0.268,4.20477,1.126863,130.24,DFFB,DNA fragmentation factor subunit beta
1388,6.97E-05,2.64E-05,0.193,-4.20255,-0.810092,301.84,ATF6B,activating transcription factor 6 beta
2819,7.01E-05,2.66E-05,0.576,-4.20118,-2.41849,18.67,GPD1,glycerol-3-phosphate dehydrogenase 1
51390,7.03E-05,2.66E-05,0.224,4.20038,0.938988,199.46,AIG1,androgen induced 1
220164,7.04E-05,2.67E-05,0.693,4.20024,2.909639,22.3,DOK6,docking protein 6
105378606,7.05E-05,2.67E-05,0.707,-4.19982,-2.967257,24.61,LOC105378606,uncharacterized LOC105378606
4538,7.06E-05,2.68E-05,0.296,-4.19939,-1.243408,3615.2,ND4,NADH dehydrogenase subunit 4
63827,7.08E-05,2.68E-05,0.392,-4.19892,-1.645169,42.1,BCAN,brevican
25861,7.09E-05,2.69E-05,0.185,-4.1983,-0.778536,256.89,WHRN,whirlin
51260,7.10E-05,2.69E-05,0.526,4.19798,2.206435,56.04,PBDC1,polysaccharide biosynthesis domain containing 1
83719,7.11E-05,2.69E-05,0.236,-4.19784,-0.990957,188.17,YPEL3,yippee like 3
121665,7.12E-05,2.70E-05,0.273,-4.19754,-1.14583,228.91,SPPL3,signal peptide peptidase like 3
9890,7.12E-05,2.70E-05,1.159,4.19744,4.866346,14.22,PLPPR4,phospholipid phosphatase related 4
25953,7.12E-05,2.70E-05,0.262,-4.19739,-1.101199,441.55,PNKD,PNKD metallo-beta-lactamase domain containing
65095,7.12E-05,2.70E-05,0.265,4.1974,1.113062,247.49,KRI1,KRI1 homolog
55178,7.24E-05,2.75E-05,0.265,4.1936,1.112396,218.25,MRM3,mitochondrial rRNA methyltransferase 3
162967,7.24E-05,2.75E-05,0.33,4.19331,1.38568,128.18,ZNF320,zinc finger protein 320
100873954,7.25E-05,2.75E-05,0.363,4.19318,1.522344,65.49,SNRK-AS1,SNRK antisense RNA 1
59343,7.25E-05,2.75E-05,0.174,-4.19308,-0.730219,423.99,SENP2,SUMO specific peptidase 2
55349,7.26E-05,2.76E-05,0.166,4.19273,0.695181,462.22,CHDH,choline dehydrogenase
105374127,7.26E-05,2.76E-05,1.316,4.19266,5.517051,11.78,LOC105374127,uncharacterized LOC105374127
729830,7.27E-05,2.76E-05,0.226,-4.19229,-0.947047,327.18,FHIP1A,FHF complex subunit HOOK interacting protein 1A
7539,7.28E-05,2.77E-05,1.007,4.19198,4.220945,13.36,ZFP37,ZFP37 zinc finger protein
401431,7.29E-05,2.77E-05,0.298,4.19179,1.249631,86.92,ATP6V0E2-AS1,ATP6V0E2 antisense RNA 1
105372420,7.34E-05,2.79E-05,0.765,-4.19019,-3.203637,18.05,LOC105372420,uncharacterized LOC105372420
9605,7.35E-05,2.79E-05,0.192,-4.18985,-0.803313,395.12,VPS9D1,VPS9 domain containing 1
6120,7.35E-05,2.79E-05,0.156,4.18962,0.653935,646.62,RPE,ribulose-5-phosphate-3-epimerase
3611,7.37E-05,2.80E-05,0.206,4.18895,0.861146,222.26,ILK,integrin linked kinase
50810,7.38E-05,2.80E-05,0.155,-4.18883,-0.651081,856.64,HDGFL3,HDGF like 3
23105,7.38E-05,2.80E-05,0.333,-4.18878,-1.39514,56.3,FSTL4,follistatin like 4
692198,7.38E-05,2.81E-05,0.288,-4.18868,-1.204949,121.49,SNORD78,"small nucleolar RNA, C/D box 78"
7076,7.38E-05,2.81E-05,0.556,4.18862,2.330541,58.59,TIMP1,TIMP metallopeptidase inhibitor 1
54431,7.38E-05,2.81E-05,0.266,4.18852,1.115635,556.78,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10
167359,7.41E-05,2.82E-05,0.496,4.18757,2.078013,31.12,NIM1K,NIM1 serine/threonine protein kinase
56913,7.41E-05,2.82E-05,0.227,4.18754,0.948772,217.26,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
8027,7.41E-05,2.82E-05,0.229,4.18753,0.960402,140.32,STAM,signal transducing adaptor molecule
1950,7.43E-05,2.83E-05,0.557,4.18691,2.33302,29.68,EGF,epidermal growth factor
10426,7.43E-05,2.83E-05,0.202,-4.18694,-0.844723,630.79,TUBGCP3,tubulin gamma complex associated protein 3
1756,7.44E-05,2.83E-05,0.4,4.18666,1.675181,57.05,DMD,dystrophin
339145,7.46E-05,2.84E-05,0.739,-4.18608,-3.09284,13.42,CIBAR2,CBY1 interacting BAR domain containing 2
151306,7.47E-05,2.84E-05,0.458,-4.18555,-1.916253,31.15,GPBAR1,G protein-coupled bile acid receptor 1
51463,7.48E-05,2.85E-05,0.203,-4.18527,-0.849406,323.41,GPR89B,G protein-coupled receptor 89B
79175,7.51E-05,2.86E-05,0.277,4.18449,1.157839,150.37,ZNF343,zinc finger protein 343
9365,7.51E-05,2.86E-05,0.943,-4.18443,-3.947423,9.82,KL,klotho
3241,7.51E-05,2.86E-05,0.296,-4.18429,-1.238367,364.71,HPCAL1,hippocalcin like 1
132200,7.51E-05,2.86E-05,0.596,-4.18418,-2.493766,28.65,C3orf49,chromosome 3 open reading frame 49
29074,7.52E-05,2.87E-05,0.248,4.18383,1.038153,133.91,MRPL18,mitochondrial ribosomal protein L18
101928212,7.52E-05,2.87E-05,0.568,-4.18381,-2.37523,23.61,LOC101928212,uncharacterized LOC101928212
2905,7.56E-05,2.88E-05,0.429,-4.18279,-1.792879,103.8,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
80298,7.58E-05,2.89E-05,0.294,4.18198,1.230722,104.22,MTERF2,mitochondrial transcription termination factor 2
9016,7.59E-05,2.89E-05,0.329,4.18176,1.375983,61.13,SLC25A14,solute carrier family 25 member 14
105373703,7.61E-05,2.90E-05,1.014,4.18119,4.240473,13.88,LOC105373703,uncharacterized LOC105373703
56834,7.61E-05,2.90E-05,0.231,-4.18121,-0.964855,785.57,GPR137,G protein-coupled receptor 137
101752334,7.61E-05,2.90E-05,0.279,-4.18092,-1.165222,148.03,PVRIG2P,"PVR related immunoglobulin domain containing 2, pseudogene"
84546,7.65E-05,2.92E-05,0.39,-4.17974,-1.6309,53.97,SNORD35B,"small nucleolar RNA, C/D box 35B"
105378591,7.67E-05,2.93E-05,0.648,-4.17914,-2.706809,21.39,PRKCZ-DT,PRKCZ divergent transcript
2011,7.75E-05,2.96E-05,0.227,-4.17674,-0.948583,638.96,MARK2,microtubule affinity regulating kinase 2
54534,7.78E-05,2.97E-05,0.302,4.17579,1.259317,103.04,MRPL50,mitochondrial ribosomal protein L50
105372704,7.78E-05,2.97E-05,0.421,-4.1758,-1.758968,56.45,LOC105372704,uncharacterized LOC105372704
27180,7.79E-05,2.97E-05,1.261,-4.17538,-5.26483,9.33,SIGLEC9,sialic acid binding Ig like lectin 9
101927843,7.79E-05,2.98E-05,1.175,4.17536,4.904284,13.87,LINC01687,long intergenic non-protein coding RNA 1687
29954,7.83E-05,2.99E-05,0.185,-4.17424,-0.770656,349.2,POMT2,protein O-mannosyltransferase 2
26233,7.83E-05,2.99E-05,0.313,-4.17414,-1.30588,380.88,FBXL6,F-box and leucine rich repeat protein 6
152007,7.85E-05,3.00E-05,0.326,4.17375,1.360051,79.95,GLIPR2,GLI pathogenesis related 2
139411,7.86E-05,3.00E-05,1.031,4.17345,4.302732,14.9,PTCHD1,patched domain containing 1
80264,7.87E-05,3.01E-05,0.303,4.17287,1.263384,78.23,ZNF430,zinc finger protein 430
105371822,7.89E-05,3.02E-05,0.404,-4.17229,-1.685204,41.25,LOC105371822,uncharacterized LOC105371822
8419,7.93E-05,3.03E-05,0.829,-4.1711,-3.456845,13.92,BFSP2,beaded filament structural protein 2
5898,7.95E-05,3.04E-05,0.338,4.17059,1.408349,138.64,RALA,RAS like proto-oncogene A
442213,7.96E-05,3.04E-05,0.674,4.17037,2.81101,18.01,PTCHD4,patched domain containing 4
22849,7.97E-05,3.05E-05,0.366,4.16991,1.527134,50.76,CPEB3,cytoplasmic polyadenylation element binding protein 3
27040,8.03E-05,3.07E-05,0.732,-4.16834,-3.049583,22.82,LAT,linker for activation of T cells
79008,8.04E-05,3.07E-05,0.235,-4.16793,-0.979472,228.63,SLX1B,"SLX1 homolog B, structure-specific endonuclease subunit"
